k,alphaC,alpha,iterations,stepsize,time
35,0.011687412858009338,0.15,12,5,1.114059615
35,0.012361838356310835,0.15,12,6,1.485010405
35,0.011950761211145293,0.15,12,7,1.097153091
35,0.01220888839630343,0.15,12,8,0.819307009
35,0.012369999514452865,0.15,12,9,0.730950454
35,0.011772760389321887,0.15,12,10,0.953911104
35,0.01228706036042974,0.15,13,1,1.395432483
35,0.010851000585946223,0.15,13,2,2.072137182
35,0.012321654345920991,0.15,13,3,2.174432628
35,0.011348906642089648,0.15,13,4,1.264118414
35,0.012045398354530338,0.15,13,5,1.062181777
35,0.012361838356310835,0.15,13,6,1.419316564
35,0.012320352808509436,0.15,13,7,1.413985221
35,0.012289698360916427,0.15,13,8,0.98627083
35,0.012133546492075103,0.15,13,9,0.91406304
35,0.011772760389321887,0.15,13,10,1.071712334
35,0.012339473403696986,0.15,14,1,1.695548581
35,0.012131618800058152,0.15,14,2,1.968029368
35,0.012349419799024817,0.15,14,3,2.194240383
35,0.01220499769599398,0.15,14,4,1.272617797
35,0.012103977799415591,0.15,14,5,1.151224881
35,0.011555871753188661,0.15,14,6,1.034246308
35,0.012402373304453288,0.15,14,7,1.104773931
35,0.012407337173513437,0.15,14,8,0.919358929
35,0.013253570908342355,0.15,14,9,0.866083055
35,0.012713486327498476,0.15,14,10,0.996763757
35,0.012288368390207418,0.15,15,1,1.826493086
35,0.01094027727959442,0.15,15,2,1.937865696
35,0.01223983059036152,0.15,15,3,1.57612968
35,0.012627892580958696,0.15,15,4,1.776285198
35,0.012065112590789795,0.15,15,5,1.141753514
35,0.012387044779970727,0.15,15,6,1.281026139
35,0.011828096451453534,0.15,15,7,1.036326986
35,0.012180369896279915,0.15,15,8,1.077387702
35,0.01281178521139761,0.15,15,9,1.0957839
35,0.011930328513866516,0.15,15,10,0.885240917
35,0.011850043938163786,0.15,16,1,2.229221312
35,0.012160342852362654,0.15,16,2,2.350723295
35,0.012246320208282313,0.15,16,3,2.072135079
35,0.012263933293616573,0.15,16,4,1.414022778
35,0.012448132038116455,0.15,16,5,1.119626217
35,0.01212528413827122,0.15,16,6,1.663980864
35,0.012026154102430147,0.15,16,7,1.036832358
35,0.011979301165996752,0.15,16,8,1.544165658
35,0.012543133906624178,0.15,16,9,0.846891542
35,0.012434094665933341,0.15,16,10,1.131761753
35,0.011930992425152984,0.15,17,1,2.338370227
35,0.010807515736324413,0.15,17,2,1.895897293
35,0.011954192010289761,0.15,17,3,1.962292706
35,0.012777857599277614,0.15,17,4,1.373067824
35,0.0121048204600811,0.15,17,5,1.339016214
35,0.012296766089158893,0.15,17,6,1.456304259
35,0.012115513973145593,0.15,17,7,0.668428858
35,0.01152159221335915,0.15,17,8,1.419421724
35,0.012369999514452865,0.15,17,9,0.761658257
35,0.01186592057233191,0.15,17,10,0.936822502
35,0.0111891624747614,0.15,18,1,2.549839825
35,0.01200045755362222,0.15,18,2,2.686007508
35,0.01096845051825411,0.15,18,3,1.577499172
35,0.01227509863652703,0.15,18,4,1.806027627
35,0.012448132038116455,0.15,18,5,1.014188572
35,0.012250880977211007,0.15,18,6,1.372411621
35,0.011918998716506334,0.15,18,7,0.868691339
35,0.011702415154629107,0.15,18,8,0.915192164
35,0.011010069965031111,0.15,18,9,0.942899885
35,0.01186592057233191,0.15,18,10,0.910221673
35,0.01251977247542203,0.15,19,1,3.037772493
35,0.012199471271748284,0.15,19,2,2.242974519
35,0.011940917958019968,0.15,19,3,1.851299575
35,0.012060314338749392,0.15,19,4,1.796895177
35,0.011990636587142944,0.15,19,5,1.069978986
35,0.012278113737762952,0.15,19,6,1.337909323
35,0.012046048695062168,0.15,19,7,0.820278093
35,0.013165217048957744,0.15,19,8,1.074346156
35,0.012050102725537321,0.15,19,9,0.786586132
35,0.01218186274272243,0.15,19,10,1.167871507
35,0.012266991063648617,0.15,20,1,2.868506257
35,0.012253424228321732,0.15,20,2,2.600156179
35,0.011814711309392179,0.15,20,3,2.090882814
35,0.012268151473702249,0.15,20,4,1.36266203
35,0.011686599254608156,0.15,20,5,1.092572596
35,0.011538048641969565,0.15,20,6,1.174727679
35,0.012026154102430147,0.15,20,7,0.988874907
35,0.012433816101793425,0.15,20,8,1.284369046
35,0.012050102725537321,0.15,20,9,0.814018332
35,0.012328006130995401,0.15,20,10,1.006707144
40,0.0027366446440701972,0.05,3,1,0.773542309
40,0.0028881394159018994,0.05,3,2,0.916694459
40,0.0030011099483286453,0.05,3,3,0.475437783
40,0.0027177115430485352,0.05,3,4,0.508626176
40,0.002616792646235147,0.05,3,5,0.546755615
40,0.002419506091540752,0.05,3,6,0.610122702
40,0.0024350828946933826,0.05,3,7,0.707388466
40,0.002860623190114409,0.05,3,8,0.937063471
40,0.002875319232358663,0.05,3,9,0.943264342
40,0.0040283203125,0.05,3,10,0.352450032
40,0.00298011619305042,0.05,4,1,0.912043054
40,0.002876265353951709,0.05,4,2,0.565258777
40,0.0026621159347055166,0.05,4,3,0.567987545
40,0.002381334516084243,0.05,4,4,0.707917573
40,0.0033732691884885814,0.05,4,5,0.784982282
40,0.0031515024564136083,0.05,4,6,0.758831239
40,0.0031523011153734943,0.05,4,7,0.887567371
40,0.003003829308503495,0.05,4,8,0.948989587
40,0.002869715816851027,0.05,4,9,1.126539777
40,0.0028839111328125004,0.05,4,10,0.685022002
40,0.00279939844997742,0.05,5,1,0.980243323
40,0.002716603006068394,0.05,5,2,0.584484541
40,0.0030117539331616563,0.05,5,3,0.950325427
40,0.0031668553626191627,0.05,5,4,0.803161248
40,0.0030506872928379386,0.05,5,5,0.875929094
40,0.0032958984375,0.05,5,6,0.479409851
40,0.0026703847311201983,0.05,5,7,1.183716809
40,0.002790814543695303,0.05,5,8,1.013412186
40,0.0027429942068240565,0.05,5,9,0.864925387
40,0.0032958984375,0.05,5,10,0.625423572
40,0.003069265338735676,0.05,6,1,0.73718738
40,0.002870830509610512,0.05,6,2,1.17508192
40,0.002733234222926759,0.05,6,3,0.962745197
40,0.0028854394744350005,0.05,6,4,1.073452592
40,0.0034332275390625,0.05,6,5,0.532574855
40,0.0028839111328125,0.05,6,6,0.92836849
40,0.0026751052776833087,0.05,6,7,1.26932026
40,0.0028977866775217777,0.05,6,8,0.980136961
40,0.0028029402761182787,0.05,6,9,1.029692552
40,0.0026702880859375,0.05,6,10,0.811652218
40,0.003003788230061287,0.05,7,1,0.680400043
40,0.0029131312074987883,0.05,7,2,1.016519832
40,0.0030432484496824763,0.05,7,3,0.982718504
40,0.0027536884371442976,0.05,7,4,1.077177381
40,0.002574920654296875,0.05,7,5,0.893077486
40,0.0028839111328125,0.05,7,6,0.928220964
40,0.0026013927347437195,0.05,7,7,1.077655711
40,0.0029135370555346774,0.05,7,8,0.958917951
40,0.002834459609677305,0.05,7,9,0.945975984
40,0.00274658203125,0.05,7,10,0.670585251
40,0.002827659583434056,0.05,8,1,0.782622177
40,0.0027320077718488702,0.05,8,2,1.080903072
40,0.0028043113834165505,0.05,8,3,1.064008267
40,0.002877566224942378,0.05,8,4,1.620967165
40,0.0030040740966796875,0.05,8,5,1.036797204
40,0.003021240234375,0.05,8,6,0.690841591
40,0.002581430479778223,0.05,8,7,1.29965339
40,0.0028977866775217777,0.05,8,8,1.052608554
40,0.0028029402761182787,0.05,8,9,1.039796986
40,0.003021240234375,0.05,8,10,0.670353298
40,0.002748344369574465,0.05,9,1,0.81249831
40,0.003083681600923994,0.05,9,2,1.228582837
40,0.0027430782225010683,0.05,9,3,1.217446027
40,0.002536912732299861,0.05,9,4,1.401529997
40,0.0030040740966796875,0.05,9,5,0.866369092
40,0.0028839111328125,0.05,9,6,0.934927508
40,0.0030748629105894925,0.05,9,7,1.377987238
40,0.002802181881734399,0.05,9,8,0.949350438
40,0.0028029402761182787,0.05,9,9,1.03976063
40,0.0029754638671875,0.05,9,10,0.710265659
40,0.002683181129945317,0.05,10,1,0.864100928
40,0.0029323872501198596,0.05,10,2,1.227976512
40,0.0032444000244140625,0.05,10,3,0.844544057
40,0.002569026802610746,0.05,10,4,1.555245081
40,0.002780914306640625,0.05,10,5,0.808018467
40,0.0028839111328125,0.05,10,6,0.940040718
40,0.0026013927347437195,0.05,10,7,1.157865624
40,0.002802181881734399,0.05,10,8,0.967311571
40,0.002796344343777862,0.05,10,9,1.005678072
40,0.0029754638671875,0.05,10,10,0.721301816
40,0.0025097200448817346,0.05,11,1,1.099553758
40,0.002800884017470513,0.05,11,2,1.325421348
40,0.002780914306640625,0.05,11,3,1.098480519
40,0.002748439752648751,0.05,11,4,1.580583684
40,0.003154277801513672,0.05,11,5,0.999103431
40,0.0032958984375,0.05,11,6,0.643334529
40,0.0027314623714809055,0.05,11,7,1.116499642
40,0.0029135370555346774,0.05,11,8,0.950669453
40,0.0028029402761182787,0.05,11,9,1.059125208
40,0.00274658203125,0.05,11,10,0.657952156
40,0.002969166097066444,0.05,12,1,1.272395757
40,0.002767008393901699,0.05,12,2,1.364224416
40,0.002554965019226075,0.05,12,3,1.171576165
40,0.0029597315210165044,0.05,12,4,1.569316474
40,0.0030040740966796875,0.05,12,5,0.86269448
40,0.00308990478515625,0.05,12,6,0.713910226
40,0.0026013927347437195,0.05,12,7,1.165899294
40,0.002802181881734399,0.05,12,8,0.955479199
40,0.0028029402761182787,0.05,12,9,1.041211847
40,0.0028839111328125,0.05,12,10,0.745603835
40,0.002956995877241856,0.05,13,1,1.350876228
40,0.0030100276996123053,0.05,13,2,1.628858418
40,0.002897992730140686,0.05,13,3,1.572645259
40,0.0032846545715099554,0.05,13,4,1.12666597
40,0.0030040740966796875,0.05,13,5,1.062596109
40,0.00308990478515625,0.05,13,6,0.748416731
40,0.0026882488907644993,0.05,13,7,1.037860829
40,0.002802181881734399,0.05,13,8,0.966199874
40,0.0028029402761182787,0.05,13,9,1.040184277
40,0.00274658203125,0.05,13,10,0.655147672
40,0.002893217677896291,0.05,14,1,1.404337185
40,0.003268025799760014,0.05,14,2,1.456464404
40,0.0028388500213623047,0.05,14,3,1.506791874
40,0.0025690371654507275,0.05,14,4,1.375544206
40,0.0030040740966796875,0.05,14,5,0.874624201
40,0.0029492497444152835,0.05,14,6,1.194975306
40,0.0026275213111921825,0.05,14,7,1.192880205
40,0.0029422909758211185,0.05,14,8,0.976775127
40,0.0027779999268958376,0.05,14,9,1.406975214
40,0.0029754638671875,0.05,14,10,0.744332293
40,0.0027402699791586544,0.05,15,1,1.427841786
40,0.003118853783234954,0.05,15,2,1.61096639
40,0.0026564933359622955,0.05,15,3,1.47956008
40,0.0029392992130308,0.05,15,4,1.399196333
40,0.0030281066894531253,0.05,15,5,0.920163257
40,0.0032958984375,0.05,15,6,0.677496709
40,0.002731073207882447,0.05,15,7,1.35338476
40,0.0029135370555346774,0.05,15,8,0.967075111
40,0.0028029402761182787,0.05,15,9,1.066670032
40,0.0029754638671875,0.05,15,10,0.695942783
40,0.003229715159149298,0.05,16,1,1.342630434
40,0.0031394921243190765,0.05,16,2,1.516949488
40,0.0029600925743579866,0.05,16,3,1.412662
40,0.002980801195484288,0.05,16,4,1.330445623
40,0.0028996825218200683,0.05,16,5,1.008851821
40,0.0028839111328125,0.05,16,6,0.94579
40,0.0026978504059114996,0.05,16,7,1.250948398
40,0.002924893090028302,0.05,16,8,0.790952701
40,0.002872870801973312,0.05,16,9,1.012125921
40,0.00308990478515625,0.05,16,10,0.738795437
40,0.0031232115256493312,0.05,17,1,1.402974003
40,0.0027323931455612185,0.05,17,2,1.6286499
40,0.0028388500213623047,0.05,17,3,1.279031993
40,0.002536923095139844,0.05,17,4,1.337044001
40,0.002574920654296875,0.05,17,5,0.826268041
40,0.0028839111328125,0.05,17,6,0.975940151
40,0.002674488038608899,0.05,17,7,1.106680644
40,0.002802181881734399,0.05,17,8,0.935364976
40,0.0028029402761182787,0.05,17,9,1.037834388
40,0.00247955322265625,0.05,17,10,0.836163356
40,0.0030789495378635103,0.05,18,1,1.389841544
40,0.0031394921243190765,0.05,18,2,1.630115539
40,0.0028462428599596024,0.05,18,3,1.631786691
40,0.0024634909286324665,0.05,18,4,1.184575821
40,0.002574920654296875,0.05,18,5,1.018431653
40,0.0032958984375,0.05,18,6,0.647342651
40,0.0026013927347437195,0.05,18,7,1.092544953
40,0.002936384940641591,0.05,18,8,0.986439989
40,0.0027530595776733987,0.05,18,9,1.134367934
40,0.0032958984375,0.05,18,10,0.574216659
40,0.0029073897988869226,0.05,19,1,1.564644037
40,0.002747055608779192,0.05,19,2,1.766812029
40,0.0028388500213623047,0.05,19,3,1.231756886
40,0.002980801195484288,0.05,19,4,1.336216538
40,0.0030281066894531253,0.05,19,5,0.961986539
40,0.002803802490234375,0.05,19,6,1.038919045
40,0.0030349581905343395,0.05,19,7,1.341964917
40,0.00308240006990784,0.05,19,8,0.970477808
40,0.002872870801973312,0.05,19,9,1.039416605
40,0.0029754638671875,0.05,19,10,0.70735902
40,0.0029144884403764755,0.05,20,1,1.779176514
40,0.0031394921243190765,0.05,20,2,1.461803859
40,0.0029740333557128906,0.05,20,3,1.076111954
40,0.002554972453272247,0.05,20,4,1.236162815
40,0.002862507104873657,0.05,20,5,0.99228782
40,0.0028839111328125,0.05,20,6,0.940642537
40,0.0027686292379833326,0.05,20,7,1.137211778
40,0.002802181881734399,0.05,20,8,0.951005065
40,0.0028382441304715595,0.05,20,9,1.107757188
40,0.002780914306640625,0.05,20,10,0.789510499
40,0.006600364154400477,0.1,3,1,0.52318341
40,0.006076265062378097,0.1,3,2,0.539762734
40,0.007171974718225789,0.1,3,3,1.151183718
40,0.006659867258296846,0.1,3,4,0.933686613
40,0.006168512359347486,0.1,3,5,0.970242548
40,0.006256355556540713,0.1,3,6,1.218241342
40,0.006948481082197833,0.1,3,7,0.880511092
40,0.006650175728633337,0.1,3,8,0.859227484
40,0.00649114113420434,0.1,3,9,1.026386603
40,0.00806427001953125,0.1,3,10,0.453273229
40,0.006339215543026385,0.1,4,1,1.229055158
40,0.005591851350545858,0.1,4,2,0.611792953
40,0.006365911491304587,0.1,4,3,1.086886711
40,0.0071042072022114815,0.1,4,4,0.838852764
40,0.0065121711510069,0.1,4,5,0.860768839
40,0.006220833765211502,0.1,4,6,0.894190687
40,0.006396337308678854,0.1,4,7,1.451287196
40,0.006213531965581426,0.1,4,8,1.394630559
40,0.006371407888968953,0.1,4,9,1.434362646
40,0.005928039550781252,0.1,4,10,0.868325681
40,0.006254479345019128,0.1,5,1,0.69729575
40,0.006497571003872146,0.1,5,2,1.03540638
40,0.006987436725916419,0.1,5,3,1.244353326
40,0.006485172454200977,0.1,5,4,0.995368426
40,0.006728063304401348,0.1,5,5,1.286904918
40,0.008002853393554686,0.1,5,6,0.670058247
40,0.006241973540760781,0.1,5,7,1.839720189
40,0.006755322059048449,0.1,5,8,1.17037433
40,0.006437146325146921,0.1,5,9,1.276643045
40,0.0060482025146484375,0.1,5,10,0.79466457
40,0.006988722391590416,0.1,6,1,1.067413668
40,0.006831251962711269,0.1,6,2,1.355868353
40,0.006447515225524796,0.1,6,3,0.866820381
40,0.006912932314421661,0.1,6,4,1.325706484
40,0.007415771484375,0.1,6,5,0.564149482
40,0.00700249671936035,0.1,6,6,1.194358464
40,0.006575619623003792,0.1,6,7,2.161544142
40,0.006805441499952094,0.1,6,8,1.229220111
40,0.006462438118341723,0.1,6,9,1.256356359
40,0.006520843505859375,0.1,6,10,0.995608492
40,0.006401732216636068,0.1,7,1,1.351753268
40,0.006843994946752999,0.1,7,2,1.078073951
40,0.005963518890543978,0.1,7,3,1.291720374
40,0.006358968964152923,0.1,7,4,1.438288743
40,0.006113290786743164,0.1,7,5,1.081785219
40,0.006002140045166015,0.1,7,6,1.032274396
40,0.006846473381166046,0.1,7,7,1.206510824
40,0.006634523194424721,0.1,7,8,1.234826073
40,0.006417650708559642,0.1,7,9,1.389915758
40,0.006916046142578125,0.1,7,10,0.929708236
40,0.006460561694637048,0.1,8,1,1.13152379
40,0.006552356858281303,0.1,8,2,1.170614998
40,0.006749139005754111,0.1,8,3,1.624229848
40,0.00660833277101763,0.1,8,4,2.158331035
40,0.006292784214019777,0.1,8,5,1.386572251
40,0.00681324005126953,0.1,8,6,1.135384386
40,0.006087512996288638,0.1,8,7,1.621438585
40,0.006666436242482024,0.1,8,8,1.25824955
40,0.006417650708559642,0.1,8,9,1.368199488
40,0.00592803955078125,0.1,8,10,0.919659989
40,0.0064787264602297065,0.1,9,1,1.524621407
40,0.006132494773382411,0.1,9,2,1.313177648
40,0.006665860704829954,0.1,9,3,2.292216131
40,0.006654825590905543,0.1,9,4,1.628893272
40,0.007029533386230469,0.1,9,5,1.084030247
40,0.006502318382263183,0.1,9,6,1.292508778
40,0.006104939071656724,0.1,9,7,1.593447231
40,0.0061592969733801186,0.1,9,8,1.370155476
40,0.006326184350175011,0.1,9,9,1.521688928
40,0.0061798095703125,0.1,9,10,0.6657722
40,0.006774754969661728,0.1,10,1,1.624011114
40,0.006921205527443778,0.1,10,2,1.633855952
40,0.007198340201284736,0.1,10,3,1.414788047
40,0.006473084930256548,0.1,10,4,2.281789305
40,0.006386205554008484,0.1,10,5,1.572447556
40,0.006678056716918946,0.1,10,6,1.254874495
40,0.006169776685427673,0.1,10,7,1.665412251
40,0.006666436242482024,0.1,10,8,1.192705037
40,0.006462438118341723,0.1,10,9,1.24628828
40,0.006008148193359375,0.1,10,10,0.912196889
40,0.0070087674143922574,0.1,11,1,1.203373132
40,0.006684037831512862,0.1,11,2,1.639116687
40,0.006819947084295563,0.1,11,3,1.712035363
40,0.006693620606943802,0.1,11,4,1.519779511
40,0.006564840674400328,0.1,11,5,1.515522009
40,0.006517767906188965,0.1,11,6,1.231873764
40,0.006194910911545735,0.1,11,7,1.510357119
40,0.006522256146396009,0.1,11,8,1.353137182
40,0.006437146325146921,0.1,11,9,1.237915693
40,0.00635061264038086,0.1,11,10,1.252451895
40,0.006951576566102967,0.1,12,1,1.464375487
40,0.006660775123908924,0.1,12,2,2.041577205
40,0.006199860179549432,0.1,12,3,2.083673002
40,0.005856918031075827,0.1,12,4,1.865798221
40,0.006622731685638428,0.1,12,5,1.276471482
40,0.0064308643341064444,0.1,12,6,1.305861473
40,0.0070235870462488775,0.1,12,7,1.393783565
40,0.006666436242482024,0.1,12,8,1.244450674
40,0.006437146325146921,0.1,12,9,1.257656444
40,0.006508827209472656,0.1,12,10,0.955864387
40,0.0068332103589105195,0.1,13,1,1.459371343
40,0.0064417419717977195,0.1,13,2,2.197981697
40,0.006308451052973398,0.1,13,3,2.181478691
40,0.006726114207017551,0.1,13,4,1.78465328
40,0.006686411798000336,0.1,13,5,1.460051883
40,0.006502318382263183,0.1,13,6,1.34655623
40,0.006884045581753869,0.1,13,7,1.272460356
40,0.006534749166933728,0.1,13,8,1.484937995
40,0.006417650708559642,0.1,13,9,1.385435915
40,0.0064220428466796875,0.1,13,10,1.060051522
40,0.006582329371509722,0.1,14,1,1.504887565
40,0.006701129439629991,0.1,14,2,2.407330356
40,0.006374027467245471,0.1,14,3,2.428884678
40,0.006681482106252937,0.1,14,4,1.555193102
40,0.0063626328483223915,0.1,14,5,1.721147982
40,0.00616436004638672,0.1,14,6,1.105673506
40,0.00657947879830279,0.1,14,7,1.480867376
40,0.006805441499952094,0.1,14,8,1.2570381
40,0.006480060633981231,0.1,14,9,1.296252196
40,0.006351470947265625,0.1,14,10,1.065984685
40,0.006470871657774857,0.1,15,1,1.865258296
40,0.00631343520439032,0.1,15,2,2.255935716
40,0.0065113405044030515,0.1,15,3,2.307446995
40,0.0067282770357202405,0.1,15,4,1.479513809
40,0.006272084265947341,0.1,15,5,1.405991512
40,0.0065901875495910645,0.1,15,6,1.313599793
40,0.006604267555656115,0.1,15,7,1.871949516
40,0.006453816371275633,0.1,15,8,1.17433558
40,0.006437146325146921,0.1,15,9,1.367828722
40,0.0065208435058593745,0.1,15,10,0.895215252
40,0.006263310506771844,0.1,16,1,1.865381183
40,0.0064065221855344155,0.1,16,2,2.936719746
40,0.0066211148077854895,0.1,16,3,2.225799987
40,0.0067860377648384556,0.1,16,4,1.532020808
40,0.006292784214019775,0.1,16,5,1.338673089
40,0.006859588623046874,0.1,16,6,0.757539265
40,0.006640832004870314,0.1,16,7,1.914441918
40,0.006633089048255512,0.1,16,8,1.21503815
40,0.006437146325146921,0.1,16,9,1.245206328
40,0.006224441528320312,0.1,16,10,1.065507556
40,0.006102243819556915,0.1,17,1,1.599880658
40,0.006983750547078674,0.1,17,2,2.094213702
40,0.0071183178573846805,0.1,17,3,1.429793567
40,0.005887381352079293,0.1,17,4,1.658657934
40,0.006409317255020142,0.1,17,5,1.399347464
40,0.006502318382263183,0.1,17,6,1.322865946
40,0.0061981098712122935,0.1,17,7,1.737729107
40,0.006634523194424721,0.1,17,8,1.270412127
40,0.006399054052086549,0.1,17,9,1.717728158
40,0.006694793701171875,0.1,17,10,1.074618072
40,0.006924731476758577,0.1,18,1,2.364728887
40,0.00664046859687184,0.1,18,2,3.006340584
40,0.007044168713036925,0.1,18,3,1.759612131
40,0.006874529271996337,0.1,18,4,1.646408525
40,0.0062099844217300415,0.1,18,5,1.364545907
40,0.00614408254623413,0.1,18,6,1.039349302
40,0.006278625923863918,0.1,18,7,1.601333678
40,0.006577550425915597,0.1,18,8,1.241058493
40,0.006351317707478293,0.1,18,9,1.271169584
40,0.0066089630126953125,0.1,18,10,0.837367295
40,0.0068207559334030506,0.1,19,1,2.350905373
40,0.005703396280114249,0.1,19,2,2.447337062
40,0.006282757676672194,0.1,19,3,1.995058052
40,0.006944238912520281,0.1,19,4,1.413970498
40,0.00624065101146698,0.1,19,5,1.368294734
40,0.006998634338378907,0.1,19,6,0.876216934
40,0.007079898184623698,0.1,19,7,1.105197879
40,0.00658377569623309,0.1,19,8,1.258179544
40,0.006351317707478293,0.1,19,9,1.236292914
40,0.0064220428466796875,0.1,19,10,1.0687444
40,0.006618386234319552,0.1,20,1,2.046852062
40,0.006143796767332786,0.1,20,2,2.679117684
40,0.006574570848442819,0.1,20,3,2.290380026
40,0.006868270864112291,0.1,20,4,1.827939195
